user_id,username,email,age,subscription,city,region,product_category,sale_amount,price,store_id,status,raw_timestamp,transaction_date
U1068,karan_95,karan.sharma9@outlook.com,15,Premium,Mumbai,West,Clothing,1711.75,1711.75,STR_2,Active,2026-05-22 22:14:03,2026-05-22
U1070,diya_44,diya.johnson5@hotmail.com,56,Basic,Delhi,North,Home,283.54,283.54,STR_2,,2026-05-01 04:31:52,2026-05-01
U1276,arjun_23,arjun.brown6@hotmail.com,46,Premium,Mumbai,West,Home,482.85,482.85,STR_1,Pending,2026-03-30 21:46:06,2026-03-30
U1172,kabir_47,kabir.nair1@yahoo.com,56,Free,Ambala,West,Electronics,671.57,671.57,STR_3,Active,2026-01-29 23:56:28,2026-01-29
U1129,priya_93,priya.gupta1@gmail.com,52,Premium,Ambala,West,Clothing,479.95,479.95,STR_4,Active,2026-04-25 23:56:13,2026-04-25
U1119,emma_59,emma.singh7@hotmail.com,24,Premium,Mullana,West,Electronics,1980.42,1980.42,STR_3,Pending,2026-04-06 17:45:06,2026-04-06
U1214,alice_22,alice.joshi2@example.com,58,Premium,Mullana,West,Electronics,816.54,816.54,STR_3,Inactive,2026-05-31 09:10:50,2026-05-31
U1124,ananya_20,ananya.sharma7@yahoo.com,34,Free,Mullana,West,Books,151.06,151.06,STR_3,Inactive,2026-04-20 02:14:26,2026-04-20
U1001,clara_96,clara.smith9@gmail.com,59,Basic,Delhi,North,Electronics,524.19,524.19,STR_4,Active,2026-02-15 13:34:48,2026-02-15
U1109,kabir_66,kabir.mehta9@example.com,40,Free,Kolkata,East,Electronics,1039.84,1039.84,STR_3,Active,2026-01-22 02:04:32,2026-01-22
U1072,arjun_16,arjun.kumar2@example.com,49,Free,Delhi,North,Beauty,1291.0,1291.0,STR_5,Active,2026-01-23 15:06:29,2026-01-23
U1256,john_32,john.sharma5@gmail.com,36,Free,Bangalore,South,Electronics,324.8,324.8,STR_5,Active,2026-02-02 23:13:25,2026-02-02
U1077,sophia_15,sophia.johnson5@outlook.com,43,Premium,Delhi,North,Books,1614.28,1614.28,STR_2,Active,2026-01-15 07:25:11,2026-01-15
U1287,kabir_63,kabir.roy5@yahoo.com,32,Basic,Kolkata,East,Beauty,1697.51,1697.51,STR_3,Active,2026-01-22 09:36:59,2026-01-22
U1002,ananya_14,ananya.joshi1@gmail.com,45,Premium,Delhi,North,Home,1399.2,1399.2,STR_4,Active,2026-01-03 05:42:36,2026-01-03
U1271,alice_22,alice.joshi6@yahoo.com,20,Premium,Kolkata,East,Books,1673.26,1673.26,STR_1,Inactive,2026-03-15 07:58:56,2026-03-15
U1232,sophia_35,sophia.williams3@hotmail.com,35,Premium,Delhi,North,Clothing,1854.86,,STR_3,Inactive,2026-01-24 05:46:05,2026-01-24
U1122,john_31,john.das8@yahoo.com,20,Premium,Mullana,West,Books,1088.55,1088.55,STR_4,Active,2026-05-28 15:24:18,2026-05-28
U1024,kabir_59,kabir.gupta7@hotmail.com,35,Basic,Mullana,West,Electronics,216.43,216.43,STR_4,Pending,2026-02-17 08:01:30,2026-02-17
U1025,oliver_42,oliver.reddy9@gmail.com,61,Premium,Mumbai,West,Books,495.85,495.85,STR_4,Pending,2026-01-21 08:57:39,2026-01-21
U1299,alice_23,alice.joshi4@example.com,56,Basic,Ambala,West,Beauty,1666.39,1666.39,STR_2,Active,2026-04-27 05:02:38,2026-04-27
U1255,clara_55,clara.sharma4@hotmail.com,53,Free,Delhi,North,Home,1783.06,1783.06,STR_2,Pending,2026-02-27 18:43:49,2026-02-27
U1168,sophia_82,sophia.singh1@hotmail.com,51,Free,Chandigarh,North,Books,724.11,724.11,STR_1,Active,2026-03-06 08:40:03,2026-03-06
U1031,kabir_72,kabir.mehta1@gmail.com,33,Free,Mumbai,West,Electronics,688.62,688.62,STR_2,Pending,2026-02-26 21:12:16,2026-02-26
U1201,amit_46,amit.sharma5@hotmail.com,28,Free,Ambala,West,Beauty,424.96,424.96,STR_4,Active,2026-05-23 07:45:18,2026-05-23
U1163,arjun_18,arjun.smith7@example.com,37,Basic,Bangalore,South,Home,1351.74,1351.74,STR_5,Active,2026-05-16 12:57:27,2026-05-16
U1065,diya_74,diya.jones5@yahoo.com,39,Free,Delhi,North,Beauty,823.26,823.26,STR_5,Active,2026-02-01 16:51:03,2026-02-01
U1019,arjun_92,arjun.das8@yahoo.com,15,Premium,Delhi,North,Clothing,1642.37,1642.37,STR_5,Pending,2026-04-29 06:59:21,2026-04-29
U1015,priya_69,priya.williams7@outlook.com,59,Free,Delhi,North,Clothing,1672.66,1672.66,STR_2,Active,2026-03-31 07:05:26,2026-03-31
U1153,john_99,john.patel8@outlook.com,37,Premium,Kolkata,East,Electronics,1514.2,1514.2,STR_4,,2026-02-09 09:40:19,2026-02-09
U1157,sneha_34,,39,Basic,Bangalore,South,Electronics,1753.48,1753.48,STR_1,Active,2026-03-23 05:09:02,2026-03-23
U1008,emma_43,emma.joni1@example.com,30,Free,Mullana,West,Books,1583.37,1583.37,STR_1,Active,2026-05-03 23:37:30,2026-05-03
U1279,kabir_13,kabir.kumar3@outlook.com,22,Free,Mullana,West,Beauty,1830.82,1830.82,STR_3,Pending,2026-01-20 08:21:44,2026-01-20
U1037,oliver_67,oliver.reddy2@yahoo.com,33,Basic,Mullana,West,Electronics,278.28,278.28,STR_4,Active,2026-03-19 12:04:58,2026-03-19
U1293,sophia_26,sophia.williams7@hotmail.com,33,Premium,Ambala,West,Books,943.59,943.59,STR_2,Pending,2026-01-01 01:16:08,2026-01-01
U1073,amit_10,amit.verma6@yahoo.com,42,Premium,Mumbai,West,Books,97.42,,STR_2,Active,2026-01-30 05:51:20,2026-01-30
U1154,sneha_39,sneha.kumar2@yahoo.com,20,Basic,Delhi,North,Books,1406.71,1406.71,STR_4,Active,2026-03-31 13:30:19,2026-03-31
U1040,alice_39,alice.verma2@gmail.com,43,Basic,Chandigarh,North,Books,1477.39,1477.39,STR_1,Pending,2026-02-05 15:48:36,2026-02-05
U1113,sneha_44,sneha.brown6@outlook.com,41,Free,Mumbai,West,Books,163.26,163.26,STR_1,Active,2026-05-20 03:01:52,2026-05-20
U1247,priya_22,priya.patel6@hotmail.com,61,Free,Ambala,West,Books,936.36,936.36,STR_4,Active,2026-02-28 00:59:03,2026-02-28
U1254,,diya.kumar2@gmail.com,53,Premium,Mullana,West,Electronics,202.99,202.99,STR_1,Pending,2026-01-14 01:36:17,2026-01-14
U1247,priya_22,priya.patel6@hotmail.com,45,Free,Mullana,West,Home,132.08,132.08,STR_2,Active,2026-04-27 08:01:52,2026-04-27
U1042,arjun_79,arjun.jones3@hotmail.com,29,Premium,Delhi,North,Home,302.55,302.55,STR_1,Pending,2026-03-24 13:09:16,2026-03-24
U1257,clara_77,clara.joshi2@gmail.com,52,Free,Delhi,North,Home,879.17,879.17,STR_5,Active,2026-03-10 14:38:50,2026-03-10
U1247,priya_22,priya.patel6@hotmail.com,35,Free,Ambala,West,Home,744.39,744.39,STR_4,Active,2026-01-30 05:29:20,2026-01-30
U1211,michael_52,michael.gupta9@example.com,64,Free,Mullana,West,Home,85.86,85.86,STR_2,Active,2026-05-27 02:40:31,2026-05-27
U1110,diya_30,diya.roy8@example.com,59,Premium,Ambala,West,Home,512.64,512.64,STR_1,,2026-03-07 03:12:38,2026-03-07
U1257,clara_77,clara.joshi2@gmail.com,41,Free,Ambala,West,Home,208.63,208.63,STR_5,Active,2026-03-02 03:57:56,2026-03-02
U1252,ananya_39,ananya.jones6@yahoo.com,51,Free,Mumbai,West,Beauty,1052.76,1052.76,STR_5,Pending,2026-04-25 23:50:50,2026-04-25
U1297,michael_47,michael.joshi2@example.com,21,Premium,Mullana,West,Beauty,138.19,138.19,STR_4,Active,2026-01-04 09:07:09,2026-01-04
U1230,vanshika_66,vanshika.singh1@hotmail.com,33,Premium,Delhi,North,Beauty,328.83,328.83,STR_3,Active,2026-05-04 12:30:38,2026-05-04
U1162,oliver_33,oliver.mehta1@outlook.com,60,Premium,Mumbai,West,Beauty,734.28,734.28,STR_1,Active,2026-02-05 08:50:48,2026-02-05
U1288,karan_54,karan.smith7@gmail.com,46,Free,Mullana,West,Home,1993.9,1993.9,STR_2,Active,2026-03-18 19:44:33,2026-03-18
U1263,kabir_18,kabir.johnson3@outlook.com,25,Premium,Chandigarh,North,Electronics,583.14,583.14,STR_2,Active,2026-03-15 17:29:27,2026-03-15
U1255,clara_55,clara.sharma4@hotmail.com,34,Premium,Ambala,West,Home,858.9,858.9,STR_2,Active,2026-01-15 03:35:24,2026-01-15
U1207,arjun_26,arjun.verma9@hotmail.com,38,Free,Ambala,West,Books,1867.63,1867.63,STR_5,,2026-05-31 23:23:33,2026-05-31
U1111,amit_91,amit.brown5@hotmail.com,56,Basic,Mumbai,West,Electronics,530.48,530.48,STR_1,Inactive,2026-01-29 23:10:23,2026-01-29
U1290,vanshika_60,vanshika.brown1@gmail.com,65,Premium,Mullana,West,Books,187.61,187.61,STR_2,Pending,2026-05-08 21:09:29,2026-05-08
U1098,ananya_93,ananya.joni6@example.com,26,Premium,Chandigarh,North,Books,499.81,499.81,STR_3,Active,2026-01-18 22:45:47,2026-01-18
U1038,priya_53,priya.gupta1@hotmail.com,51,Premium,Delhi,North,Books,985.76,,STR_4,Active,2026-05-09 09:20:49,2026-05-09
U1199,clara_34,clara.das9@yahoo.com,15,Free,Mumbai,West,Home,1875.5,1875.5,STR_2,Active,2026-03-14 04:53:25,2026-03-14
U1203,arjun_52,arjun.patel9@hotmail.com,58,Free,Mumbai,West,Electronics,122.83,122.83,STR_1,Pending,2026-05-10 03:58:08,2026-05-10
U1038,priya_53,priya.gupta1@hotmail.com,50,Basic,Delhi,North,Books,1581.09,1581.09,STR_1,,2026-01-01 04:49:41,2026-01-01
U1222,sneha_30,sneha.rao2@example.com,23,Premium,Delhi,North,Beauty,1718.15,1718.15,STR_3,,2026-01-04 11:19:45,2026-01-04
U1254,diya_32,diya.kumar2@gmail.com,39,Premium,Delhi,North,Home,126.88,,STR_3,Active,2026-05-15 15:11:30,2026-05-15
U1236,diya_21,diya.patel7@gmail.com,19,Basic,Mullana,West,Books,1064.13,1064.13,STR_3,Active,2026-01-31 22:45:09,2026-01-31
U1220,ananya_39,ananya.johnson8@outlook.com,55,Basic,Ambala,West,Books,355.05,355.05,STR_4,Active,2026-03-15 23:00:06,2026-03-15
U1043,ananya_41,ananya.nair8@example.com,16,Free,Delhi,North,Clothing,850.25,850.25,STR_5,Inactive,2026-03-08 15:16:48,2026-03-08
U1176,clara_17,clara.gupta3@outlook.com,34,Premium,Ambala,West,Electronics,316.93,316.93,STR_3,Active,2026-02-01 03:25:13,2026-02-01
U1259,bob_74,bob.roy4@hotmail.com,54,Premium,Mullana,West,Electronics,1847.65,1847.65,STR_4,Active,2026-02-16 15:47:08,2026-02-16
U1258,arjun_56,arjun.roy9@hotmail.com,59,Free,Ambala,West,Clothing,903.08,903.08,STR_1,Active,2026-02-25 12:53:37,2026-02-25
U1009,diya_58,diya.smith2@hotmail.com,43,Free,Mullana,West,Electronics,487.33,487.33,STR_1,Active,2026-05-04 19:38:34,2026-05-04
U1092,emma_18,emma.joshi6@hotmail.com,23,Basic,Delhi,North,Home,1624.51,1624.51,STR_1,Pending,2026-04-30 03:05:11,2026-04-30
U1169,bob_90,bob.jones4@outlook.com,63,Basic,Ambala,West,Beauty,126.66,126.66,STR_4,Pending,2026-03-13 03:14:19,2026-03-13
U1083,priya_68,priya.jones6@outlook.com,32,Free,Ambala,West,Home,1598.35,1598.35,STR_5,Active,2026-04-09 10:36:49,2026-04-09
U1260,vanshika_48,vanshika.reddy8@gmail.com,41,Free,Delhi,North,Clothing,395.17,395.17,STR_1,Inactive,2026-04-01 14:58:26,2026-04-01
U1043,ananya_41,ananya.nair8@example.com,23,Basic,Delhi,North,Books,60.77,60.77,STR_5,Active,2026-03-11 03:06:04,2026-03-11
U1184,amit_84,amit.williams7@example.com,54,Premium,Ambala,West,Clothing,672.66,672.66,STR_2,Active,2026-02-17 04:52:47,2026-02-17
U1008,emma_43,emma.joni1@example.com,30,Free,Chandigarh,North,Clothing,716.54,716.54,STR_4,Inactive,2026-05-26 14:02:04,2026-05-26
U1241,sneha_24,sneha.joshi3@gmail.com,35,Premium,Ambala,West,Electronics,1685.85,1685.85,STR_5,Active,2026-01-21 23:15:19,2026-01-21
U1004,rahul_63,rahul.rao4@example.com,20,Premium,Ambala,West,Clothing,1064.6,1064.6,STR_4,Inactive,2026-03-01 03:41:02,2026-03-01
U1264,kabir_80,kabir.mishra6@example.com,32,Free,Chandigarh,North,Electronics,1255.53,1255.53,STR_1,Active,2026-05-10 21:33:16,2026-05-10
U1245,bob_88,bob.nair7@outlook.com,48,Basic,Ambala,West,Beauty,1317.43,1317.43,STR_1,Active,2026-05-30 13:40:28,2026-05-30
U1210,alice_43,alice.nair6@hotmail.com,32,Premium,Mullana,West,Clothing,1014.12,1014.12,STR_3,Active,2026-04-02 16:54:55,2026-04-02
U1126,john_68,john.jones6@outlook.com,55,Basic,Delhi,North,Home,75.35,75.35,STR_1,Active,2026-02-15 09:22:26,2026-02-15
U1153,john_99,john.patel8@outlook.com,55,Basic,Mullana,West,Home,129.69,129.69,STR_5,Inactive,2026-01-31 10:57:52,2026-01-31
U1188,vanshika_21,vanshika.roy6@outlook.com,23,Basic,Delhi,North,Home,1396.27,1396.27,STR_3,,2026-02-15 16:46:37,2026-02-15
U1023,vanshika_29,vanshika.smith3@example.com,43,Premium,Mullana,West,Beauty,1852.57,1852.57,STR_3,Active,2026-01-26 10:32:04,2026-01-26
U1260,vanshika_48,vanshika.reddy8@gmail.com,39,Free,Mullana,West,Electronics,1961.06,,STR_2,Pending,2026-04-03 20:30:38,2026-04-03
U1167,,michael.roy5@hotmail.com,46,Premium,Ambala,West,Beauty,1488.9,1488.9,STR_2,Active,2026-02-15 08:56:04,2026-02-15
U1205,ananya_39,ananya.das7@gmail.com,64,Premium,Mullana,West,Electronics,1010.61,,STR_4,Active,2026-02-28 14:50:26,2026-02-28
U1183,vanshika_70,vanshika.williams9@example.com,42,Premium,Ambala,West,Clothing,536.85,536.85,STR_3,Active,2026-05-13 12:30:39,2026-05-13
U1217,clara_77,clara.brown7@hotmail.com,26,Basic,Delhi,North,Beauty,847.46,847.46,STR_4,,2026-03-10 15:13:10,2026-03-10
U1162,oliver_33,oliver.mehta1@outlook.com,64,Free,Kolkata,East,Beauty,1798.69,1798.69,STR_2,Inactive,2026-02-26 10:40:52,2026-02-26
U1096,kabir_48,kabir.mishra7@hotmail.com,18,Free,Mullana,West,Clothing,1186.93,1186.93,STR_5,Active,2026-01-25 04:46:09,2026-01-25
U1049,alice_80,alice.roy2@gmail.com,20,Free,Delhi,North,Books,1263.07,1263.07,STR_1,Active,2026-05-01 21:33:33,2026-05-01
U1054,arjun_34,arjun.johnson5@yahoo.com,15,Free,Mumbai,West,Electronics,637.69,637.69,STR_2,Active,2026-01-02 09:44:12,2026-01-02
U1111,amit_91,amit.brown5@hotmail.com,29,Free,Kolkata,East,Books,265.42,265.42,STR_2,Inactive,2026-03-27 23:22:53,2026-03-27
U1026,bob_44,bob.rao6@gmail.com,49,Premium,Delhi,North,Clothing,678.59,678.59,STR_1,Pending,2026-04-26 07:36:01,2026-04-26
U1263,kabir_18,kabir.johnson3@outlook.com,56,Free,Delhi,North,Clothing,724.05,724.05,STR_4,Inactive,2026-05-01 23:06:08,2026-05-01
U1021,amit_64,amit.mishra7@outlook.com,34,Basic,Kolkata,East,Beauty,807.92,807.92,STR_5,Active,2026-02-14 16:10:00,2026-02-14
U1176,clara_17,clara.gupta3@outlook.com,47,Basic,Ambala,West,Beauty,247.19,247.19,STR_4,Active,2026-02-03 22:20:37,2026-02-03
U1210,alice_43,alice.nair6@hotmail.com,25,Premium,Mumbai,West,Electronics,475.6,475.6,STR_4,Active,2026-04-23 08:06:04,2026-04-23
U1048,sophia_45,sophia.williams8@yahoo.com,39,Free,Ambala,West,Home,1533.53,1533.53,STR_4,Active,2026-02-25 21:41:09,2026-02-25
U1140,emma_29,emma.roy7@yahoo.com,43,Basic,Mullana,West,Home,279.61,279.61,STR_1,Active,2026-05-16 11:19:18,2026-05-16
U1016,diya_97,diya.brown6@gmail.com,63,Premium,Mullana,West,Beauty,1302.72,1302.72,STR_1,Pending,2026-02-08 16:18:39,2026-02-08
U1187,arjun_94,arjun.singh7@hotmail.com,20,Premium,Mumbai,West,Clothing,1720.16,1720.16,STR_3,Active,2026-03-29 19:07:27,2026-03-29
U1104,sophia_34,sophia.mishra7@example.com,28,Premium,Delhi,North,Beauty,1835.2,1835.2,STR_1,Active,2026-05-08 14:36:58,2026-05-08
U1032,emma_40,emma.singh1@yahoo.com,53,Premium,Delhi,North,Home,1785.51,1785.51,STR_4,Active,2026-03-13 10:49:46,2026-03-13
U1238,amit_58,amit.mishra6@gmail.com,30,Free,Delhi,North,Home,1242.34,1242.34,STR_2,,2026-05-20 08:54:12,2026-05-20
U1104,sophia_34,sophia.mishra7@example.com,28,Premium,Ambala,West,Clothing,954.21,954.21,STR_4,,2026-01-04 23:15:52,2026-01-04
U1190,diya_62,diya.roy1@yahoo.com,32,Free,Ambala,West,Electronics,1172.17,1172.17,STR_3,Active,2026-02-25 09:52:37,2026-02-25
U1108,clara_95,clara.roy9@hotmail.com,27,Basic,Delhi,North,Beauty,776.74,776.74,STR_1,Active,2026-02-28 21:13:12,2026-02-28
U1071,rahul_36,rahul.mehta5@hotmail.com,25,Premium,Mullana,West,Beauty,1798.74,1798.74,STR_1,Active,2026-01-09 13:01:44,2026-01-09
U1123,kabir_13,kabir.rao7@hotmail.com,33,Premium,Mullana,West,Books,555.88,555.88,STR_4,Active,2026-03-25 11:02:09,2026-03-25
U1213,alice_90,alice.brown5@yahoo.com,46,Free,Ambala,West,Beauty,1212.73,1212.73,STR_2,Active,2026-02-18 23:53:58,2026-02-18
U1244,emma_63,emma.rao3@example.com,42,Free,Mullana,West,Home,292.38,292.38,STR_4,Active,2026-01-02 08:44:13,2026-01-02
U1170,alice_40,alice.williams3@hotmail.com,19,Free,Delhi,North,Clothing,299.69,299.69,STR_1,,2026-01-21 13:26:32,2026-01-21
U1192,vanshika_44,vanshika.jones9@yahoo.com,60,Basic,Ambala,West,Electronics,200.11,200.11,STR_3,Active,2026-04-04 09:25:26,2026-04-04
U1075,diya_24,diya.sharma2@yahoo.com,43,Premium,Chandigarh,North,Home,1853.15,1853.15,STR_4,Active,2026-04-11 01:51:59,2026-04-11
U1039,diya_85,,26,Free,Delhi,North,Clothing,1615.56,1615.56,STR_4,Active,2026-05-14 14:53:40,2026-05-14
U1049,alice_80,,44,Free,Kolkata,East,Electronics,138.18,138.18,STR_3,Pending,2026-01-09 08:17:37,2026-01-09
U1168,sophia_82,sophia.singh1@hotmail.com,28,Free,Ambala,West,Books,615.02,615.02,STR_5,,2026-02-03 14:23:32,2026-02-03
U1058,david_86,david.gupta2@yahoo.com,46,Free,Bangalore,South,Books,246.52,246.52,STR_5,,2026-04-19 12:57:06,2026-04-19
U1155,john_78,john.smith3@yahoo.com,32,Premium,Mumbai,West,Books,159.79,159.79,STR_4,Active,2026-05-24 04:51:04,2026-05-24
U1219,michael_97,michael.joni4@example.com,29,Premium,Delhi,North,Home,395.37,395.37,STR_2,Active,2026-01-19 06:42:23,2026-01-19
U1029,sneha_87,sneha.reddy4@yahoo.com,64,Free,Mumbai,West,Clothing,1029.28,1029.28,STR_2,Pending,2026-02-20 18:48:08,2026-02-20
U1040,alice_39,alice.verma2@gmail.com,37,Free,Ambala,West,Books,162.79,162.79,STR_5,Active,2026-01-06 04:07:41,2026-01-06
U1016,diya_97,diya.brown6@gmail.com,52,Premium,Mumbai,West,Home,1015.54,1015.54,STR_4,Inactive,2026-01-24 05:32:58,2026-01-24
U1070,diya_44,diya.johnson5@hotmail.com,36,Basic,Mullana,West,Clothing,1232.54,1232.54,STR_1,Active,2026-03-09 05:05:04,2026-03-09
U1282,clara_21,clara.sharma9@yahoo.com,26,Free,Delhi,North,Beauty,1206.23,1206.23,STR_5,Active,2026-02-16 20:36:21,2026-02-16
U1155,john_78,john.smith3@yahoo.com,31,Free,Bangalore,South,Electronics,580.68,580.68,STR_2,Pending,2026-01-19 14:57:45,2026-01-19
U1129,priya_93,priya.gupta1@gmail.com,63,Free,Chandigarh,North,Electronics,1980.61,1980.61,STR_4,,2026-03-23 11:25:05,2026-03-23
U1024,kabir_59,kabir.gupta7@hotmail.com,34,Free,Delhi,North,Clothing,1232.04,1232.04,STR_3,Active,2026-02-25 13:03:37,2026-02-25
U1296,alice_83,alice.mehta7@hotmail.com,15,Premium,Ambala,West,Beauty,970.53,970.53,STR_5,Active,2026-04-06 00:30:10,2026-04-06
U1105,michael_28,michael.brown1@gmail.com,31,Free,Ambala,West,Electronics,790.4,790.4,STR_5,Active,2026-01-26 12:32:46,2026-01-26
U1038,,priya.gupta1@hotmail.com,50,Premium,Delhi,North,Home,240.78,240.78,STR_3,Pending,2026-05-13 23:40:01,2026-05-13
U1030,emma_79,emma.williams9@gmail.com,20,Free,Ambala,West,Beauty,1495.19,1495.19,STR_3,,2026-01-27 13:44:04,2026-01-27
U1201,amit_46,amit.sharma5@hotmail.com,28,Free,Ambala,West,Beauty,424.96,424.96,STR_4,Active,2026-05-23 07:45:18,2026-05-23
U1239,priya_13,priya.nair9@outlook.com,32,Free,Chandigarh,North,Electronics,159.93,159.93,STR_4,Active,2026-05-27 23:36:49,2026-05-27
U1223,emma_48,emma.mishra7@outlook.com,38,Basic,Delhi,North,Beauty,1760.81,1760.81,STR_4,Inactive,2026-05-28 13:08:40,2026-05-28
U1192,vanshika_44,vanshika.jones9@yahoo.com,49,Free,Mumbai,West,Home,1420.89,1420.89,STR_4,Pending,2026-03-18 05:12:22,2026-03-18
U1169,bob_90,bob.jones4@outlook.com,21,Free,Mullana,West,Books,110.81,110.81,STR_4,,2026-04-24 07:50:11,2026-04-24
U1271,alice_22,alice.joshi6@yahoo.com,57,Free,Bangalore,South,Books,224.35,224.35,STR_4,Pending,2026-01-12 21:24:44,2026-01-12
U1160,sneha_91,sneha.johnson8@gmail.com,59,Free,Mumbai,West,Clothing,1692.13,1692.13,STR_1,,2026-03-28 08:51:48,2026-03-28
U1267,rahul_67,rahul.joshi4@example.com,26,Basic,Mullana,West,Beauty,1733.05,1733.05,STR_1,Inactive,2026-05-04 01:03:20,2026-05-04
U1240,kabir_92,kabir.brown2@example.com,29,Free,Ambala,West,Clothing,748.42,748.42,STR_2,Pending,2026-03-12 08:55:31,2026-03-12
U1032,emma_40,,37,Free,Chandigarh,North,Clothing,1072.56,1072.56,STR_4,,2026-01-25 12:08:20,2026-01-25
U1103,vanshika_70,vanshika.brown2@example.com,44,Premium,Delhi,North,Beauty,725.37,725.37,STR_3,Pending,2026-03-10 02:32:49,2026-03-10
U1288,karan_54,karan.smith7@gmail.com,25,Premium,Kolkata,East,Beauty,140.58,140.58,STR_1,Pending,2026-04-20 23:17:09,2026-04-20
U1125,oliver_16,oliver.williams5@example.com,23,Free,Ambala,West,Beauty,664.82,664.82,STR_1,Active,2026-01-26 17:37:13,2026-01-26
U1011,vanshika_47,vanshika.brown2@yahoo.com,49,Free,Ambala,West,Clothing,459.32,,STR_1,Pending,2026-02-12 14:00:42,2026-02-12
U1023,,vanshika.smith3@example.com,32,Free,Ambala,West,Books,1941.26,1941.26,STR_4,Inactive,2026-03-09 20:01:02,2026-03-09
U1106,sophia_32,sophia.brown9@example.com,52,Free,Ambala,West,Books,1608.86,1608.86,STR_2,Pending,2026-03-04 15:13:16,2026-03-04
U1082,david_58,david.smith1@example.com,63,Basic,Delhi,North,Beauty,1678.84,1678.84,STR_2,Pending,2026-01-27 02:41:01,2026-01-27
U1184,amit_84,amit.williams7@example.com,16,Basic,Mullana,West,Clothing,1929.06,1929.06,STR_3,Active,2026-04-18 21:48:27,2026-04-18
U1197,arjun_75,arjun.singh5@example.com,24,Premium,Mullana,West,Clothing,679.77,679.77,STR_1,Active,2026-04-14 05:38:17,2026-04-14
U1286,amit_94,amit.roy7@example.com,64,Premium,Mullana,West,Home,1211.0,1211.0,STR_3,,2026-02-03 21:21:50,2026-02-03
U1160,sneha_91,sneha.johnson8@gmail.com,59,Free,Mumbai,West,Clothing,1692.13,1692.13,STR_1,,2026-03-28 08:51:48,2026-03-28
U1021,amit_64,amit.mishra7@outlook.com,15,Free,Delhi,North,Clothing,139.71,,STR_2,,2026-03-31 17:16:42,2026-03-31
U1076,diya_57,diya.verma9@yahoo.com,22,Basic,Mumbai,West,Electronics,883.7,883.7,STR_1,Inactive,2026-04-10 07:13:39,2026-04-10
U1046,vanshika_53,vanshika.das2@yahoo.com,20,Free,Ambala,West,Clothing,1133.09,1133.09,STR_1,Pending,2026-05-19 09:21:36,2026-05-19
U1086,karan_96,karan.das9@outlook.com,39,Basic,Bangalore,South,Clothing,91.48,91.48,STR_5,Active,2026-03-12 21:35:32,2026-03-12
U1195,diya_80,diya.sharma7@gmail.com,21,Basic,Mullana,West,Clothing,99.5,99.5,STR_4,,2026-04-19 04:18:19,2026-04-19
U1146,,rahul.patel6@outlook.com,63,Free,Delhi,North,Clothing,1730.48,1730.48,STR_2,Pending,2026-02-15 07:23:23,2026-02-15
U1268,john_61,john.roy7@gmail.com,48,Basic,Bangalore,South,Home,798.59,798.59,STR_5,Active,2026-02-27 11:40:00,2026-02-27
U1013,david_55,david.patel4@outlook.com,37,Free,Mullana,West,Home,1845.7,1845.7,STR_5,Pending,2026-02-23 13:33:17,2026-02-23
U1184,amit_84,amit.williams7@example.com,26,Basic,Delhi,North,Electronics,1430.94,1430.94,STR_2,Inactive,2026-05-28 12:28:13,2026-05-28
U1063,clara_68,clara.singh6@gmail.com,34,Free,Mullana,West,Clothing,1104.24,1104.24,STR_1,Active,2026-04-21 06:09:25,2026-04-21
U1019,arjun_92,arjun.das8@yahoo.com,31,Premium,Mullana,West,Electronics,410.47,410.47,STR_2,Active,2026-04-19 11:03:44,2026-04-19
U1231,emma_21,emma.johnson5@outlook.com,42,Premium,Delhi,North,Electronics,1513.7,1513.7,STR_5,Active,2026-01-02 14:51:48,2026-01-02
U1294,priya_81,priya.reddy6@gmail.com,36,Free,Kolkata,East,Books,1458.78,1458.78,STR_3,Pending,2026-04-15 09:38:52,2026-04-15
U1214,alice_22,alice.joshi2@example.com,23,Free,Mumbai,West,Home,1644.01,1644.01,STR_4,Pending,2026-03-04 23:52:33,2026-03-04
U1094,sophia_61,sophia.mehta5@hotmail.com,47,Free,Delhi,North,Home,298.6,298.6,STR_5,Inactive,2026-04-22 20:22:11,2026-04-22
U1204,michael_51,michael.roy4@yahoo.com,38,Premium,Delhi,North,Books,1952.91,1952.91,STR_1,Active,2026-01-26 01:41:24,2026-01-26
U1275,bob_74,bob.mishra4@yahoo.com,20,Basic,Mullana,West,Beauty,1609.84,1609.84,STR_1,Active,2026-03-19 13:16:47,2026-03-19
U1122,john_31,john.das8@yahoo.com,36,Free,Ambala,West,Clothing,1106.71,1106.71,STR_2,,2026-03-20 15:45:28,2026-03-20
U1034,diya_26,diya.johnson8@hotmail.com,62,Premium,Mumbai,West,Electronics,1713.37,,STR_4,Active,2026-03-23 10:12:12,2026-03-23
U1288,karan_54,karan.smith7@gmail.com,24,Free,Bangalore,South,Beauty,1943.56,1943.56,STR_2,Active,2026-03-11 17:34:54,2026-03-11
U1175,bob_38,bob.rao3@outlook.com,53,Premium,Delhi,North,Beauty,437.5,437.5,STR_1,,2026-04-06 20:27:12,2026-04-06
U1197,arjun_75,arjun.singh5@example.com,65,Free,Mullana,West,Books,1553.39,1553.39,STR_5,Inactive,2026-05-14 10:28:50,2026-05-14
